provider,provider_hotel_id,name,address,city,country,country_code,latitude,longitude,stars
dida,1387864,Arena Boutique Hotel Kuala Terengganu,"No 49, Jalan Sultan Ismail",Kuala Terengganu,Malaysia,MY,5.33041,103.134735,3
expedia,38942515,Southern Adobe by RedAwning,1901 E Respite Lane,Washington,United States,US,37.147806,-113.478238,3.5
expedia,48810692,Superior Stay Hotel,1301 N 3rd St,Marquette,United States,US,46.555819,-87.395037,2.5
tripcom,63356648,Superior Stay Hotel,1301 N 3rd St,Маркетт,United States,US,46.555818,-87.395087,2
webbeds,4821395,Superior Stay Hotel,1301 N 3rd St,MARQUETTE - MI,UNITED STATES OF AMERICA,US,46.55582,-87.395035,3
dida,1209116,Superior Stay Hotel,1301 N 3rd St,Marquette (and vicinity),Usa,US,46.555819,-87.395037,2.5
expedia,53074209,Sleep Inn & Suites Park City - Wichita North,970 CONNOLLY Court,Wichita,United States,US,37.79795,-97.32763,2.5
tripcom,64223777,Sleep Inn & Suites Park City-Wichita North,970 Connolly Ct,Парк-Сити,United States,US,37.797977,-97.327202,2
webbeds,4822275,Sleep Inn & Suites Park City-Wichita North,970 Connolly Court,WICHITA - KS,UNITED STATES OF AMERICA,US,37.797928,-97.327209,3
dida,1211061,Sleep Inn & Suites Park City - Wichita North,970 CONNOLLY Court,Wichita (and vicinity),Usa,US,37.79795,-97.32763,2.5
expedia,55224830,Boutique Home-splantzia- Roof Garden-2min Chania Harbor,"Gerasimou 32, Boutique home",Chania,Greece,GR,35.517161,24.022409,
expedia,121732397,Paradise Suites,10451 Jefferson Ave,Newport News,United States,US,37.047159,-76.461373,2.5
webbeds,5895695,Suburban Studios Newport News - Hampton,10459 Jefferson Ave.,NEWPORT NEWS - VA,UNITED STATES OF AMERICA,US,37.047337,-76.461372,3
dida,1537984,Suburban Studios Newport News – Hampton,10459 Jefferson Avenue,Newport News (and vicinity),Usa,US,37.04621,-76.460963,2
expedia,30434871,Oxford Suites Paso Robles,800 4th Street,Paso Robles,United States,US,35.618062,-120.689108,3.5
tripcom,28338048,Oxford Suites Paso Robles,800 4th St,Пасо Роблс,United States,US,35.618058,-120.689106,3
webbeds,4809665,Oxford Suites Paso Robles,800 4th Street,PASO ROBLES - CA,UNITED STATES OF AMERICA,US,35.618061,-120.68911,3
dida,1199691,Oxford Suites Paso Robles,800 4th Street,San Luis Obispo (and vicinity),Usa,US,35.618062,-120.689108,3.5
expedia,9851618,STORY Rabat,"Angle Rue Bani Yadder et Rue Jebala, Quartier les Ambassadeurs - Souissi",Rabat,Morocco,MA,33.943516,-6.815716,5
tripcom,2248774,STORY Rabat,Rue Bani Yadder,Рабат,Morocco,MA,33.943554,-6.815561,5
webbeds,4645965,STORY Rabat,Angle Bani Yadder & Rue Jebala,RABAT,Марокко,MA,33.944141,-6.8162,5
dida,154666,STORY Rabat,"Angle Rue Bani Yadder et Rue Jebala, Quartier les Ambassadeurs - Souissi",Rabat (and vicinity),Morocco,MA,33.943516,-6.815716,5
expedia,37166505,Villa Margarita,Carrer de sa Cadernera 272A,Mercadal,Spain,ES,40.025532,4.184423,3.5
expedia,82952179,Apartments Siblings - New,Uz Jadransku cestu 56,Dubrovnik,Croatia,HR,42.675106,18.095041,3.5
expedia,38421090,Motel Newstar Laval,1375 Boulevard des Laurentides,Laval,Canada,CA,45.578853,-73.700438,2.5
tripcom,49234284,Motel Newstar Laval,1375 Boulevard des Laurentides,Лаваль,Canada,CA,45.578796,-73.700531,2
webbeds,5180285,Motel Newstar Laval,1375 Boulevard Des Laurentides,LAVAL - QUEBEC,CANADA,CA,45.57851,-73.700943,3
dida,1597785,Motel Newstar Laval,1375 Boulevard des Laurentides,Montreal (and vicinity),Canada,CA,45.578853,-73.700438,2.5
expedia,63545274,Iroha Nozawa,6716-1 Toyosato,Nozawaonsen,Japan,JP,36.922846,138.44051,3
expedia,58323249,Canopy by Hilton Paris Eiffel Tower,16 avenue d'Eylau,Paris,France,FR,48.864426,2.285038,4
tripcom,68108004,Canopy by Hilton Paris Eiffel Tower,16 Av. d'Eylau,Париж,France,FR,48.864451,2.285104,4
webbeds,4679655,Canopy by Hilton Paris Eiffel Tower,16 avenue d'Eylau,PARIS,Франция,FR,48.864456,2.285058,4
dida,1428290,Canopy by Hilton Paris Eiffel Tower,16 avenue d'Eylau,Paris (and vicinity),France,FR,48.864426,2.285038,4
expedia,57739097,Salt on the Harbour,South Pier,Bridlington,Britain (UK),GB,54.080325,-0.19332,2.5
dida,1561833,Salt on the Harbour,South Pier,Bridlington,Great Britain,GB,54.080325,-0.19332,2.5
expedia,59356533,B&B Hotel Mannheim-Neuostheim,Will-Sohl-Straße 7,Mannheim,Germany,DE,49.474922,8.524623,
tripcom,28780898,B&B HOTEL Mannheim-Neuostheim,Will-Sohl-Straße 7,Мангейм,Germany,DE,49.474819,8.524685,2
paximum,183615,B&B Mannheim,,Mannheim,Germany,DE,49.4819,8.48963,2
webbeds,5104665,B&B Hotel Mannheim,"Will-Sohl-Straße 7, 68163 Mannheim, Germany",MANNHEIM,GERMANY,DE,49.474819,8.524685,2
dida,1626486,B&B Hotel Mannheim-Neuostheim,Will-Sohl-Straße 7,Neuostheim,Germany,DE,49.474922,8.524623,2
expedia,69260888,Homestay Simply Homy Unit Gembiraloka,"Jl. Karangsari No.23, Rejowinangun, Kec. Kotagede",Yogyakarta,Indonesia,ID,-7.80749,110.399696,3
tripcom,83969318,Homestay Syariah Dekat Gembira Loka by Simply Homy,Jl. Karangsari,Котагеде,Indonesia,ID,-7.80742,110.40006,2
expedia,44221156,Pension Ninjin,17217-1 Suwa,Hara,Japan,JP,35.964456,138.21772,2.5
expedia,46972627,Pousada Flor do Caribe,"Rua Adalberto Freire Ribeiro, Alto do Pau Ferro",Baia Formosa,Brazil,BR,-6.373945,-35.008381,2.5
expedia,68726807,Baan Jakawan,80/111 Moo 5 Bophut,Koh Samui,Thailand,TH,9.553863,100.075249,4.5
expedia,24282973,Dar Bhija,"78, Rue Four Kouicha, Fes El Bali",Fes,Morocco,MA,34.065437,-4.978982,3
dida,1973279,Dar Bhija,"78, Rue Four Kouicha, Fes El Bali",Fes El Bali,Morocco,MA,34.065437,-4.978982,3
expedia,49126616,Delighted Bangkok Hotel,639 Soi On Nut 44 Khwaeng Suan Luang,Bangkok,Thailand,TH,13.703078,100.632217,3
dida,1400439,Delighted Bangkok Hotel,639 Soi On Nut 44 Khwaeng Suan Luang,Bangkok (and vicinity),Thailand,TH,13.703078,100.632217,3
expedia,51648508,Doringpoort Safari Lodge,1621 Moddervis Street,Nkomazi,South Africa,ZA,-25.345802,31.756921,3.5
webbeds,5264835,Doringpoort Safari Lodge(PTY)LTD,1621 Moddervis Avenue Marloth Park Mpumalanga 1321,KOMATIPOORT,SOUTH AFRICA,ZA,-25.345699,31.756809,4
dida,1545691,Doringpoort Safari Lodge,1621 Moddervis Street,Marloth Park,South Africa,ZA,-25.345802,31.756921,3.5
expedia,59829109,Curry,21 Zavitan Street,Ramot,Israel,IL,32.853286,35.667858,
expedia,63547796,C- Land Guest house Meyerton,22 Van Riebeeck Ave,Meyerton,South Africa,ZA,-26.589749,28.017055,3
expedia,66388975,Frövihotell,1 Södra Bangatan,Frovi,Sweden,SE,59.467143,15.362565,3
expedia,46277149,Villa Park Hotels,"Plot 76c Industrial Estate, Festac Link",Lagos,Nigeria,NG,6.472267,3.317786,3.5
expedia,55531272,The Fern & Thistle Luxury Accommodation,146 Benhar Rd,Benhar,New Zealand,NZ,-46.226144,169.789877,4
dida,1547112,The Fern & Thistle Luxury Accommodation,146 Benhar Rd,Benhar,New Zealand,NZ,-46.226144,169.789877,4
expedia,66020569,The Monarch,"PAP P 352 TO PAR, 361,, MIDC Industrial Area, Rabale",Navi Mumbai,India,IN,19.137415,73.003709,3.5
tripcom,72873727,The Monarch,"PAP P 352 TO PAR, 361, MIDC Industrial Area, Rabale",Тхане,India,IN,19.137247,73.003712,3
dida,1570995,The Monarch,"PAP P 352 TO PAR, 361, MIDC Industrial Area, Rabale",Mumbai (and vicinity),India,IN,19.13724708557129,73.00371551513672,3
expedia,128672076,Yeosu Andante Spa Pension,"335 Pyeongsa-ro, Dolsan-eup",Yeosu,Korea (South),KR,34.6555,127.726837,3
dida,1603609,Yeosu Andante Pension,"335, Pyeongsa-ro, Dolsan-eup",Suncheon (and vicinity),South Korea,KR,34.655479,127.726873,3
expedia,38439565,Riad Marhaba,Dadès Gorges,Ait Sedrate Jbel El Soufla,Morocco,MA,31.453215,-5.967587,2.5
expedia,12704471,Boutet Bastille Hotel Paris - MGallery Collection,22 24 Rue Faidherbe,Paris,France,FR,48.851891,2.383635,5
tripcom,4395903,Boutet Bastille Hotel Paris - MGallery Collection,22 24 Rue Faidherbe,Париж,France,FR,48.851915,2.384029,5
webbeds,1621638,Boutet Bastille Hotel Paris - MGallery Collection,22-24 rue faidherbe,PARIS,Франция,FR,48.851921,2.384,5
dida,204895,Boutet Bastille Hotel Paris - MGallery Collection,22 24 Rue Faidherbe,Paris (and vicinity),France,FR,48.851891,2.383635,5
expedia,67418442,Sophia Privilege,Oia Castle Santorini Caldera,Santorini,Greece,GR,36.460729,25.373147,
dida,1731543,Sophia Privilege,Oia Castle Santorini Caldera,Oia,Greece,GR,36.460729,25.373147,3.5
expedia,24134820,Suite Home Trani Old Town,Vico Cambio I,Trani,Italy,IT,41.278895,16.417742,
expedia,35005498,Auberge St-Tite-des-Caps,274 QC-138,Saint-Tite-des-Caps,Canada,CA,47.1396,-70.77063,2.5
dida,1949183,Auberge St-Tite-des-Caps,274 QC-138,Saint-Tite-des-Caps,Canada,CA,47.1396,-70.77063,2.5
expedia,38690670,Villa Araújo da Costa,"Estrada Nova de Cristo Rei, Moradias Bela Vista A.",Santa Cruz,Portugal,PT,32.641716,-16.844363,3
expedia,59911443,Base Hanegi Apartment,"2-35-16 Hanegi, Setagaya",Tokyo,Japan,JP,35.665214,139.656101,3
tripcom,63984082,Base Hanegi Apartment,Hanegi 2-35-16,Токио,Japan,JP,35.665217,139.6561,3
dida,1571532,Base Hanegi Apartment,"2-35-16 Hanegi, Setagaya",Tokyo (and vicinity),Japan,JP,35.665214,139.656101,3
expedia,17517938,Hotel Lantern Gion,"44-49 Bishamon-cho, Higashiyama-ku",Kyoto,Japan,JP,35.000167,135.776411,1
tripcom,2510476,Hotel Lantern Gion,Bisyamon-cho 44-49,Киото,Japan,JP,35.00015,135.776463,2
webbeds,2538755,Kyoto Guesthouse Lantern In Gion,"44-49, Bisyamon-cho Higashiyama-ku, Kyoto, Kyoto, 605-0812, Japan",KYOTO,JAPAN,JP,35.00016,135.776413,1
dida,271609,Hotel Lantern Gion,"44-49 Bishamon-cho, Higashiyama-ku",Kyoto (and vicinity),Japan,JP,35.000167,135.776411,1
tripcom,77292771,Geojedo Blue Hill Pension,"2022 Geoje-daero, Irun-myeon",Кодже,South Korea,KR,34.810225,128.687766,3
expedia,36106177,VVF Résidence Méribel Les 3 Vallées,"Route du Laitelet, Chemin des Jonquilles",Les Allues,France,FR,45.374187,6.576174,
expedia,104373771,Roami at The Esplanade,427 Esplanade Ave,New Orleans,United States,US,29.961906,-90.057144,3
dida,1531839,Sonder The Esplanade,427 Esplanade Avenue,New Orleans (and vicinity),Usa,US,29.961889266967773,-90.05713653564453,3
expedia,1185920,Villa Romana,"Carrer de la Villa Romana, 11",Tossa de Mar,Spain,ES,41.72001,2.92766,3
paximum,231969,Villa Romana,Av Villa Romana 11 17320 Tossa de Mar Costa Brava,Tossa de Mar,Spain,ES,41.71987,2.927846,3
dida,60959,Villa Romana,"Carrer de la Villa Romana, 11",Tossa de Mar,Spain,ES,41.72001,2.92766,3
expedia,36266731,Motel Di-No,Chemin St Alphonse,Lac-aux-Sables,Canada,CA,46.836556,-72.438281,2
expedia,54049451,Jurny - Vanderbilt West End Luxury Flats,119 Mason Avenue,Nashville,United States,US,36.143815,-86.819668,3.5
expedia,59190702,Champions Gate by PRP,1481 Rolling Fairway Dr,Davenport,United States,US,28.26455,-81.656785,4
expedia,64176656,Despina Apartments,Platanias,Platanias,Greece,GR,35.519011,23.904183,2
tripcom,11072980,Despina Apartments,Olimpionikon,Платаниас,Greece,GR,35.518976,23.90411,3
webbeds,4946365,Despina Apartments - Platanias,"Olimpionikon, Platanias",CRETE,GREECE,GR,35.518974,23.90411,3
expedia,35556521,Aplada Suites,Oia,Santorini,Greece,GR,36.462085,25.382205,
tripcom,46272067,Aplada Suites,"Epar.Od. Firon-Ias, Oía",Санторини,Greece,GR,36.464853,25.383785,4
webbeds,5351795,Aplada Suites,Oia Santorini,SANTORINI,GREECE,GR,36.461842,25.38242,1
dida,1709501,Aplada Suites,Oia,Oia,Greece,GR,36.462085,25.382205,3
expedia,66882768,House of The Sun Siesta Key Crescent Beach,6518 Midnight Pass Rd,Siesta Key,United States,US,27.24998,-82.535605,4
paximum,430249,House of the Sun Condo Resort,6518 Midnight Pass Road Sarasota FL 34242,Sarasota,USA,US,27.24998,-82.53561,
dida,1551391,House of The Sun Siesta Key Crescent Beach,6518 Midnight Pass Rd,Sarasota (and vicinity),Usa,US,27.24998,-82.535605,4
expedia,48327943,Room around York University Subway,6 Troyer Ave,Toronto,Canada,CA,43.766986,-79.503891,2
expedia,48657960,Luxurious Villa Paradise PRIVATE BEACH,Platia Peramata,Faistos,Greece,GR,34.942094,24.85188,
expedia,45017145,The George & Dragon Country Pub & Hotel,"Wolverton Townsend, Tadley",Tadley,Britain (UK),GB,51.325322,-1.190779,3
expedia,55333631,Ocean Soleview Hotel,"32 Yeongjongjingwangjang-ro, Jung-gu",Incheon,Korea (South),KR,37.494401,126.579284,2.5
tripcom,65267955,Ocean Soleview Hotel,32 Yeongjongjingwangjang-ro,Инчхон,South Korea,KR,37.49464,126.579321,3
webbeds,4326805,Ocean Soleview Hotel,"32 Yeongjongjingwangjang-ro, Jung-gu, Incheon",INCHEON,SOUTH KOREA,KR,37.494202,126.579353,3
dida,1413064,Ocean Soleview Hotel,"32 Yeongjongjingwangjang-ro, Jung-gu",Incheon (and vicinity),South Korea,KR,37.494401,126.579284,2.5
expedia,60291338,Comfort Inn Delicias,Ave Jessica Jurado Oriente 4,Delicias,Mexico,MX,28.19271,-105.456736,3
tripcom,69356387,Comfort Inn Delicias,"Av. Jessica Jurado Ciudadano 4, Oriente 1",Делисьяс,Mexico,MX,28.192713,-105.456751,3
webbeds,5115535,"Comfort Inn Delicias, CHH",Ave Jessica Jurado Oriente 4,DELICIAS,MEXICO,MX,28.192806,-105.456703,3
dida,1432516,Comfort Inn Delicias,Ave Jessica Jurado Oriente 4,Delicias,Mexico,MX,28.19271,-105.456736,3
expedia,53139844,KOS Hotel Suvarnabhumi Airport,"82 Rom Klao Road, Minburi District",Bangkok,Thailand,TH,13.803548,100.741162,3.5
tripcom,61744040,KOS Hotel Suvarnabhumi Airport,"82 Rom Klao Rd, Khwaeng Min Buri",Бангкок,Thailand,TH,13.803442,100.740699,3
webbeds,5104685,KOS Hotel Suvarnabhumi Airport,"82 Romklao Road, Khet Minburi, Bangkok",BANGKOK,THAILAND,TH,13.803463,100.741058,3
dida,1419491,KOS Hotel Suvarnabhumi Airport,"82 Rom Klao Road, Minburi District",Bangkok (and vicinity),Thailand,TH,13.803548,100.741162,3.5
tripcom,23414906,Lavande Hotel (Linyi Binhe East Road Yujing Shuicheng Branch),"Building B, Yuxinyuan Office Building, Yujingshuicheng, Intersection of Binhe East Road and Yingbin Avenue",Линьфэнь,China,CN,36.072077,111.49919,3
dida,1087675,Lavande Hotel (Linyi Binhe East Road Yujing Shuicheng Branch),"Building B, Yuxinyuan Office Building, Yujing Shuicheng",Linfen,China,CN,36.065816,111.492781,3
expedia,44831162,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,"HR Muhammad, 2A 11",Surabaya,Indonesia,ID,-7.286557,112.70255,3.5
tripcom,49807208,Harris Hotel & Conventions Bundaran Satelit Surabaya,Jl. Mayjen HR. Muhammad No.2A,Sukomanunggal,Indonesia,ID,-7.286269,112.702621,4
webbeds,2556425,HARRIS Hotel and Conventions Bundaran Satelit Surabaya,Jalan Mayjen HR. Muhammad No.2A Putat Gede,SURABAYA,INDONESIA,ID,-7.2868,112.702499,4
dida,1371388,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,"HR Muhammad, 2A 11",Surabaya,Indonesia,ID,-7.286557,112.70255,3.5
expedia,37666754,Atour Hotel Red Star Changsha,East Xinshao Road,Changsha,China,CN,28.22799,112.93884,3
tripcom,19130993,Atour Hotel (Changsha Hongxing Desiqin),"Hongxing Park Apartment, Xinshao East Road, Jingwanzi Subdistrict",Чанша,China,CN,28.126457,113.011592,4
dida,1160017,"Atour Hotel Xiyinmen Fancheng, Yuhua District, Changsha",No. 476 Dongjing Middle Road,Changsha,China,CN,28.131231,113.019862,4
expedia,115995960,Kelkiewyn Guesthouse Caledon,22 Prince Alfred Rd,Caledon,South Africa,ZA,-34.231743,19.42464,2.5
webbeds,5149285,Kelkiewyn Guesthouse Caledon,22 Prince Alfred Rd,CALEDON,SOUTH AFRICA,ZA,-34.231743,19.424641,3
expedia,92888978,Hotel Europa Inn,Golaghat Rd,Dimapur,India,IN,25.911687,93.728115,3
dida,1994684,Hotel Europa Inn,Golaghat Rd,Dimapur,India,IN,25.911687,93.728115,3
tripcom,2301086,Jinrui Gujing Hotel,No. 168 Shengtang South Road,Тунчен,China,CN,31.039683,116.967195,4
dida,597835,Jinrui Gujing Hotel,No. 168 Shengtang South Road,Anqing,China,CN,31.03385,116.960664,4
expedia,121683650,Skyotel,54-16-8/19,Vijayawada,India,IN,16.509015,80.662332,2.5
expedia,41382577,Flats For Rent - Waterlane Island,Chmielna 63,Gdansk,Poland,PL,54.344021,18.654263,4
expedia,50563428,Mobile home Camping Omišalj,Vodotoc 1,Omisalj,Croatia,HR,45.234007,14.552075,5
tripcom,65288407,Mobile Homes Camping Omišalj,Vodotoč 1,Omisalj,Croatia,HR,45.233947,14.552526,4
expedia,63062536,Dhruva Inn,"241,12th Block, 5th Cross, 2nd Stage, Nagarbhavi Main Rd,Naagarabhaavi",Bengaluru,India,IN,12.961219,77.525843,3
tripcom,71504036,Dhruva inn,"241, 5th Cross, Nagarabhavi Main Rd, 12 Block BDA layout, BDA Layout, 2nd Stage, Naagarabhaavi",Бангалор,India,IN,12.960107,77.512603,3
webbeds,4704635,MySpace Dhruva Inn,241 2nd stage 12th block NGEF,BANGALORE,INDIA,IN,12.961219,77.525841,3
dida,1549828,Dhruva Inn,"241,12th Block, 5th Cross, 2nd Stage, Nagarbhavi Main Rd,Naagarabhaavi",Bengaluru (and vicinity),India,IN,12.961219,77.525843,3
expedia,83097926,Timurbay beachfront by Perfect Host,"Jalan Kuantan - Kemaman Balok, Tb 1-1",Kuantan,Malaysia,MY,3.900789,103.365012,3.5
tripcom,69284154,Timurbay Beachfront by Perfect Host,Timurbay Beachfront by Perfect Host Jalan,Куантань,Malaysia,MY,3.902431,103.36451,3
webbeds,4761495,TIMUR BAY BEACHFRONT BY PERFECT HOST,"Jln Kuantan - Kemaman, Kampung Sungai Karang Pantai TimurBay Seafront Residence",KUANTAN,MALAYSIA,MY,3.9005,103.365097,3
dida,1428254,Timurbay beachfront by Perfect Host,"Jalan Kuantan - Kemaman Balok, Tb 1-1",Kuantan (and vicinity),Malaysia,MY,3.900789,103.365012,3.5
expedia,48354769,Jaws Palace Umoja,Umoja 1 Market Mtindwa Road,Nairobi,Kenya,KE,-1.284594,36.885781,2.5
expedia,70845795,Yeongheungdo J Pension,"386-21, Yeongheung-ro, Yeongheung-myeon",Incheon,Korea (South),KR,37.253608,126.472815,3
expedia,64575172,Beach Front Villa a Stone Throw Away From the sea,21 Trumbicev put,Konavle,Croatia,HR,42.580486,18.217399,3.5
expedia,46989116,Hotel O otel Graha Prima,"No, 10, Jl. Raya Tompak Rinjing",Pacitan,Indonesia,ID,-8.218181,111.074074,2
webbeds,4725055,OYO 2643 Hotel Graha Prima,"Jl. Raya Tompak Rinjing No.10, Balong, Sidoharjo, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur, 63514",PACITAN,INDONESIA,ID,-8.217844,111.074028,2
dida,1689155,Hotel O otel Graha Prima,"No, 10, Jl. Raya Tompak Rinjing",Pacitan,Indonesia,ID,-8.218181,111.074074,2
expedia,46144271,Lisbon Finestay 8 Building,Praça D. Luis I Nº30,Lisbon,Portugal,PT,38.70765,-9.146862,4
webbeds,4679015,Lisbon Finestay 8 Building,Praca Dom Luis I 30,LISBON,PORTUGAL,PT,38.707649,-9.146862,4
dida,1543500,Lisbon Finestay 8 Building,Praça D. Luis I Nº30,Lisbon District,Portugal,PT,38.70765,-9.146862,4
expedia,45694992,Hotel Hiep Thanh,219C Nguyen Cong Tru,Tuy Hoa,Vietnam,VN,13.085868,109.311669,2
tripcom,60926979,Hotel Hiep Thanh,"219C Nguyễn Công Trứ, Phường 4",Туихоа,Vietnam,VN,13.085864,109.311669,2
dida,1580986,Hotel Hiep Thanh,"219C Nguyễn Công Trứ, Phường 4",Tuy Hoa,Vietnam,VN,13.085864067077637,109.3116683959961,2
expedia,74256526,Three Cranes Serviced Apartments,74 Queen St,Sheffield,Britain (UK),GB,53.384532,-1.468721,3.5
dida,1625970,Three Cranes Serviced Apartments,74 Queen St,Sheffield,Great Britain,GB,53.384532,-1.468721,3.5
expedia,109575633,Yeosu ZAVA Hotel,11-10 Bongsannam 7-gil,Yeosu,Korea (South),KR,34.732848,127.724002,2
tripcom,58057420,Yeosu Hotel Zava,11-10 Bongsannam 7-gil,Йосу,South Korea,KR,34.732801,127.724102,3
dida,1569418,Yeosu ZAVA Hotel,11-10 Bongsannam 7-gil,Suncheon (and vicinity),South Korea,KR,34.732848,127.724002,2
expedia,82721128,The Lion at Malpas,1 Old Hall Court,Malpas,Britain (UK),GB,53.019916,-2.765152,4
dida,1624803,The Lion at Malpas,1 Old Hall Court,Malpas,Great Britain,GB,53.019916,-2.765152,4
expedia,108760852,Seven Garden Hotel Albaiaa,"King Khaled Road, Al Srour District",Taif,Saudi Arabia,SA,21.284338,40.445147,
tripcom,75432062,Seven Garden's Hotel,"King Khalid Rd, Al Sarur",Тэйф,Saudi Arabia,SA,21.284331,40.445123,1
webbeds,4769055,Sevens Gardens Al Baiaa Taif,"King khalid street, Taif city - Saudi Arabia",TAIF,SAUDI ARABIA,SA,21.284321,40.44508,
expedia,100442556,Hotel Vinayaga Tirupur,"OPP RAILWAY STATION,TIRUPUR",Tirupur,India,IN,11.108466,77.34006,2
expedia,100471665,Pousada Vilarejo,"rua travessa das crianças, 795",Porto Seguro,Brazil,BR,-16.809186,-39.147936,3
dida,1655122,Pousada Vilarejo,"rua travessa das crianças, 795",Porto Seguro (and vicinity),Brazil,BR,-16.809186,-39.147936,3
expedia,74099121,Pousada Refugio Caiçara,Av. Governador Mário Covas Júnior 19486,Ilhabela,Brazil,BR,-23.935423,-45.437412,2.5
expedia,76721257,Pousada Santos,1874 R. Paraíba,Parintins,Brazil,BR,-2.635417,-56.738243,3
expedia,83809324,Pousada Shalom Capitólio,"R. Intendente Firmino Pereira de Souza, 246",Capitólio,Brazil,BR,-20.61701,-46.044393,3
expedia,83781381,Stupa EcoVila,R. Olávo Flores,Imbituba,Brazil,BR,-28.159898,-48.677089,3
expedia,80377447,CHINMAYE INN,Rai Bahadur Sukhraj Rai Rd,Bhagalpur,India,IN,25.256231,86.995496,3
tripcom,22799400,Chinmaye Inn,"7X4W+H5J, Rai Bahadur Sukhraj Rai Rd, Katahalbari, Khanjarpur",Бхагалпер,India,IN,25.256291,86.995513,3
dida,1624910,CHINMAYE INN,Rai Bahadur Sukhraj Rai Rd,Bhāgalpur,India,IN,25.256231,86.995496,3
expedia,92184376,Mare Loft Praia,408-460 R. Francisco Gonçalves de Souza,Amontada,Brazil,BR,-3.024748,-39.648524,3
expedia,93222419,Pousada Cantinho de taipu,"Loteamento Praia Bela, Lote 16",Maraú,Brazil,BR,-13.929135,-38.933919,3
expedia,113255563,Hotel Dharamshala Ayush Health Paradise,"Near L & T Guest House, Narwana",Dharamshala,India,IN,32.194074,76.345689,3
expedia,89581889,Goroomgo Sai Guest House Jadavpur Kolkata,"5/2 Jadavpur Central Road,, Poddar Nagar, Kolkata, West Bengal",Kolkata,India,IN,22.49625,88.369016,3
